31641,1
45917,1
32787,1
69524,1
3,1720767
4,409444
6,1832
7,1372
9,322
10,559
12,130
13,562
16,362
19,275
20,51
22,111
23,90
25,61
26,116
28,18
29,86
32,135
35,67
36,12
38,52
39,28
41,21
42,36
44,18
45,56
48,49
51,45
52,10
54,24
55,15
57,12
58,23
60,7
61,23
64,31
67,13
68,3
70,21
71,9
73,10
74,14
76,5
77,10
80,17
83,12
84,5
86,8
87,6
89,5
90,7
92,2
93,6
96,11
99,11
100,1
102,4
103,4
105,2
106,9
109,12
112,5
115,6
116,1
118,6
119,9
121,6
122,5
124,5
125,4
128,14
131,4
134,3
135,1
138,5
140,1
141,3
144,5
147,9
148,1
150,5
151,1
153,1
154,3
156,2
157,3
160,3
163,3
164,1
166,3
167,2
169,4
170,6
176,6
179,4
180,1
182,2
185,2
186,3
189,4
192,3
195,11
198,1
199,2
201,1
202,1
204,1
205,1
208,7
211,4
214,1
215,1
217,1
218,1
221,3
224,5
227,2
228,1
231,1
233,1
234,3
236,2
237,2
240,4
243,1
244,1
246,1
247,2
249,2
252,1
253,2
256,3
262,1
263,1
265,2
266,1
268,1
269,1
272,2
275,1
285,1
288,2
292,1
294,2
295,1
297,1
301,3
304,1
310,3
314,1
326,1
327,1
329,1
330,1
333,1
342,1
346,1
352,4
355,1
358,1
359,1
362,1
365,1
368,1
377,1
381,3
384,1
387,1
390,2
393,1
400,2
404,1
412,1
413,1
419,1
428,1
429,1
436,1
464,2
473,1
480,1
489,1
509,1
519,1
521,1
541,1
551,1
563,1
569,1
589,1
620,1
621,1
640,1
659,2
663,1
682,1
688,1
707,1
720,1
729,1
746,1
755,1
781,1
793,1
819,1
829,1
845,1
851,1
893,1
915,1
1005,1
1017,1
1113,1
1130,1
1194,1
1280,1
1334,1
1424,1
1440,1
1450,1
1463,1
1523,1
1696,1
1846,1
1884,1
2976,1
3315,1
3520,1
3706,1
3933,1
3939,1
4202,1
5469,1
7129,1
8941,1
10083,1
12621,1
