338176,1
25187,1
182848,1
44343,1
76630,1
3,1672193
4,395518
6,3245
7,2379
9,308
10,548
12,166
13,826
16,298
19,297
20,77
22,83
23,53
25,67
26,115
28,14
29,61
32,150
35,50
36,3
38,54
39,34
41,20
42,26
44,9
45,50
48,39
51,40
52,10
54,17
55,16
57,20
58,17
60,5
61,27
64,32
67,21
68,4
70,24
71,13
73,6
74,14
76,3
77,19
80,13
83,15
84,2
86,6
87,5
89,1
90,11
92,3
93,10
96,18
99,12
100,1
102,6
103,4
105,4
106,8
108,2
109,4
112,15
115,5
116,4
118,6
119,2
121,6
122,5
124,1
125,6
128,6
131,5
134,5
135,1
137,3
138,6
140,2
141,8
144,8
147,8
150,6
151,2
153,1
154,5
157,4
160,8
163,4
164,1
166,4
167,3
170,1
173,5
176,3
179,4
180,2
182,4
183,3
185,1
186,1
188,2
189,5
192,10
195,4
198,4
199,5
201,1
202,1
204,1
205,3
208,4
211,6
214,1
215,1
218,2
221,3
224,8
227,4
230,1
231,2
234,1
236,1
237,1
240,2
243,2
246,1
247,1
250,1
253,1
256,4
259,2
262,3
263,1
265,1
266,3
269,2
272,1
275,1
278,2
281,3
282,2
285,2
288,1
292,1
295,1
298,1
301,2
304,3
307,3
313,1
320,2
326,1
330,1
333,2
336,1
339,2
342,1
343,1
346,1
348,1
352,1
356,1
361,1
365,3
371,1
372,1
377,2
378,1
381,1
390,1
391,2
400,1
403,1
413,1
416,1
420,2
426,1
429,4
432,1
445,1
448,1
457,1
460,1
464,1
473,2
484,1
493,1
496,1
505,1
509,2
512,1
518,2
525,1
531,1
538,1
567,1
570,1
576,3
595,2
601,1
608,2
621,1
631,1
653,1
659,1
684,1
743,1
761,1
768,1
806,1
812,1
819,1
851,1
883,1
896,1
899,1
922,1
992,1
1050,1
1069,1
1101,1
1171,1
1316,1
1427,1
1472,1
1504,1
1540,1
1607,1
1645,1
1696,1
1843,1
1974,1
2195,1
2592,1
2618,1
2845,1
3801,1
3942,1
4064,1
4422,1
4544,1
4730,1
5751,1
7952,1
31862,1
574006,1
