1,1738978
2,205
3,135
4,94
5,77
6,56
7,47
8,45
9,46
10,25
11,29
12,33
13,23
14,21
15,11
16,20
17,13
18,8
19,14
20,11
21,11
22,9
23,9
24,13
25,8
26,2
27,3
28,6
29,9
30,4
31,6
32,3
33,5
34,5
35,9
36,2
37,3
38,3
39,4
40,7
41,7
42,1
43,4
44,5
45,2
46,3
47,3
48,1
49,7
50,3
51,3
52,1
53,2
54,2
55,2
56,2
57,4
58,2
59,1
60,3
61,3
62,3
63,3
64,4
66,1
67,2
68,2
69,2
70,4
73,5
74,3
75,1
76,2
77,3
78,1
79,1
80,3
81,4
82,1
83,1
85,5
86,7
87,1
88,2
89,3
90,1
91,1
92,4
93,2
94,7
95,1
96,1
97,4
98,2
99,1
100,3
101,5
102,2
103,1
104,1
105,1
106,1
108,3
109,1
111,1
112,1
113,3
114,1
115,2
117,1
118,2
121,2
122,2
123,1
125,1
128,1
129,2
130,1
132,1
136,1
137,1
138,1
139,1
140,1
142,2
144,1
145,3
148,1
149,1
151,1
154,2
156,1
158,1
159,4
160,1
161,1
162,1
163,2
164,4
167,1
168,2
170,1
171,2
173,1
174,1
175,2
176,3
177,1
178,1
180,2
181,2
182,1
184,2
185,1
186,2
187,1
190,1
196,1
203,1
204,1
205,1
206,1
209,1
210,3
211,1
213,1
214,1
215,1
217,1
218,1
222,2
223,1
226,1
231,1
232,1
234,2
242,1
243,1
244,1
251,1
252,1
253,1
255,1
256,1
257,1
258,1
260,1
262,1
272,1
276,2
277,1
289,1
291,1
294,1
298,1
302,1
305,1
306,1
308,1
313,1
315,1
319,1
328,1
329,1
334,1
337,1
341,2
344,1
346,1
350,1
351,1
353,1
363,1
365,1
380,1
390,1
413,1
437,1
439,1
450,1
461,1
474,1
519,1
522,1
548,1
561,1
578,1
588,1
626,1
640,1
656,1
668,1
757,1
759,1
766,1
788,1
835,1
841,1
907,1
973,1
995,1
1025,1
1046,1
1153,1
1175,1
1421,1
1520,1
1955,1
2305,1
2380,1
2439,1
2565,1
3205,1
3236,1
3516,1
3967,1
4246,1
5187,1
5973,1
6352,1
7280,1
7501,1
7884,1
8262,1
22046,1
962342,1
