17280,1
2226,1
323922,1
7432,1
1,534962
2,8293
3,3668
4,1966
5,1094
6,589
7,389
8,315
9,196
10,130
11,125
12,113
13,103
14,77
15,66
16,53
17,68
18,50
19,44
20,42
21,37
22,34
23,29
24,33
25,30
26,38
27,25
28,18
29,29
30,27
31,27
32,22
33,20
34,22
35,8
36,19
37,18
38,16
39,20
40,18
41,17
42,22
43,16
44,14
45,13
46,12
47,11
48,11
49,11
50,9
51,14
52,10
53,8
54,13
55,12
56,10
57,3
58,12
59,12
60,7
61,7
62,4
63,10
64,6
65,3
66,8
67,6
68,4
69,7
70,4
71,6
72,6
73,5
74,3
75,4
76,5
77,7
78,4
79,1
80,6
81,2
82,8
83,4
84,5
85,5
86,3
87,5
88,6
89,3
90,4
91,3
92,5
93,3
94,5
95,2
97,5
98,2
99,1
100,2
101,3
103,4
104,3
105,2
106,4
107,1
108,2
109,3
110,2
111,3
112,4
113,3
115,2
116,2
117,1
119,2
121,1
122,1
123,3
124,4
125,2
126,2
127,2
128,1
130,2
131,3
134,2
136,1
137,4
138,1
140,2
141,5
142,1
143,1
144,1
145,1
147,1
149,1
151,1
153,1
155,1
156,1
157,3
159,1
160,2
161,1
162,1
164,1
169,1
170,1
171,1
173,1
174,2
176,1
178,1
180,3
186,2
188,1
189,1
191,1
193,1
194,2
197,1
198,1
199,1
200,2
201,1
204,1
206,1
207,2
208,1
209,1
211,1
217,1
218,1
219,1
220,1
221,1
222,1
223,1
225,2
228,1
229,1
230,2
238,1
242,1
243,2
251,1
256,1
257,1
261,1
266,1
271,1
274,1
277,1
280,1
286,2
288,1
293,1
296,1
300,1
306,1
310,1
311,1
312,1
321,1
324,1
326,1
331,1
332,1
339,1
340,1
345,2
348,1
351,2
353,1
358,1
360,1
363,2
367,1
371,2
375,1
380,1
393,1
394,1
405,1
408,1
409,1
411,2
421,1
423,1
425,1
426,2
436,1
438,1
462,1
483,1
491,1
506,1
534,1
535,1
548,1
562,2
566,1
567,1
575,1
593,2
618,1
636,1
638,1
673,1
677,1
684,1
691,1
716,1
722,1
724,1
728,1
735,1
745,1
753,1
794,1
799,1
806,1
875,1
901,1
908,1
943,1
961,1
964,1
966,1
969,1
971,1
980,1
991,1
995,1
1026,1
1045,1
1086,1
1121,1
1159,1
1173,1
1189,1
1205,1
1211,1
1234,1
1235,1
1347,1
1368,1
1369,1
1373,1
1416,1
1451,1
1503,1
1510,1
1530,1
1542,1
1547,1
1609,1
1631,1
1662,1
1709,1
1757,1
1903,1
2090,1
2380,1
2426,1
2478,1
2511,1
2535,1
2581,1
2842,1
2847,1
3053,1
3143,1
3328,1
3347,1
3562,1
5892,1
17694,1
