1856,1
1866,1
1869,1
1871,1
1872,1
1873,1
1875,3
1880,2
1883,1
1886,1
1888,3
1890,2
1891,3
1892,2
1893,3
1894,2
1896,6
1897,1
1898,5
1899,3
1900,3
1902,1
1903,5
1904,4
1905,2
1906,5
1907,11
1908,3
1909,9
1910,5
1911,4
1912,19
1913,6
1914,4
1915,14
1916,2
1917,13
1918,13
1919,10
1920,13
1921,7
1922,17
1923,28
1924,6
1925,23
1926,27
1927,7
1928,52
1929,21
1930,30
1931,33
1932,16
1933,63
1934,48
1935,25
1936,79
1937,25
1938,44
1939,60
1940,40
1941,67
1942,61
1943,47
1944,151
1945,60
1946,80
1947,82
1948,49
1949,119
1950,117
1951,67
1952,140
1953,48
1954,94
1955,214
1956,93
1957,192
1958,152
1959,120
1960,428
1961,145
1962,217
1963,262
1964,132
1965,354
1966,310
1967,229
1968,424
1969,173
1970,306
1971,532
1972,263
1973,500
1974,427
1975,295
1976,1115
1977,415
1978,564
1979,661
1980,376
1981,946
1982,844
1983,562
1984,1148
1985,527
1986,759
1987,1703
1988,813
1989,1639
1990,1329
1991,1000
1992,3553
1993,1260
1994,1939
1995,2247
1996,1204
1997,3007
1998,2871
1999,1899
2000,3565
2001,1519
2002,2328
2003,4693
2004,2085
2005,4065
2006,3455
2007,2369
2008,8275
2009,2836
2010,4427
2011,4948
2012,2756
2013,6495
2014,5849
2015,3974
2016,7195
2017,3076
2018,4546
2019,9411
2020,4349
2021,8412
2022,6901
2023,4782
2024,17258
2025,5793
2026,9197
2027,10310
2028,6004
2029,13757
2030,12506
2031,8119
2032,15078
2033,6103
2034,9559
2035,19014
2036,8773
2037,16805
2038,14017
2039,9637
2040,34477
2041,11580
2042,17470
2043,19562
2044,11162
2045,25916
2046,23721
2047,15330
2048,27861
2049,11208
2050,17424
2051,33792
2052,15667
2053,28841
2054,23029
2055,16285
2056,53282
2057,15956
2058,24833
2059,26073
2060,14449
2061,32856
2062,28468
2063,18926
2064,31888
2065,11848
2066,18244
2067,32468
2068,14726
2069,25438
2070,18849
2071,13207
2072,39174
2073,10774
2074,17088
2075,16672
2076,8877
2077,19569
2078,16606
2079,10922
2080,17914
2081,6542
2082,10102
2083,17570
2084,7716
2085,13410
2086,9871
2087,7007
2088,19794
2089,5434
2090,8486
2091,8613
2092,4435
2093,10088
2094,8377
2095,5474
2096,8955
2097,3248
2098,5059
2099,8600
2100,3757
2101,6593
2102,4696
2103,3180
2104,9266
2105,2455
2106,3875
2107,3797
2108,1948
2109,4233
2110,3500
2111,2327
2112,3686
2113,1395
2114,2013
2115,3517
2116,1554
2117,2581
2118,1786
2119,1265
2120,3562
2121,904
2122,1486
2123,1355
2124,679
2125,1528
2126,1322
2127,873
2128,1314
2129,471
2130,744
2131,1230
2132,511
2133,865
2134,601
2135,428
2136,1154
2137,301
2138,447
2139,446
2140,232
2141,527
2142,438
2143,296
2144,461
2145,137
2146,229
2147,436
2148,186
2149,318
2150,220
2151,153
2152,427
2153,120
2154,204
2155,174
2156,86
2157,194
2158,150
2159,121
2160,171
2161,63
2162,101
2163,169
2164,71
2165,125
2166,88
2167,52
2168,166
2169,49
2170,74
2171,74
2172,39
2173,65
2174,74
2175,35
2176,67
2177,25
2178,45
2179,66
2180,27
2181,61
2182,34
2183,23
2184,48
2185,18
2186,31
2187,19
2188,13
2189,27
2190,18
2191,9
2192,24
2193,2
2194,5
2195,8
2196,12
2197,9
2198,6
2199,2
2200,2
2201,1
2202,2
2204,1
2205,3
2206,3
2266,1
2268,1
2270,2
2279,1
2280,1
2282,1
2287,2
2290,1
