1837,1
1877,1
1880,1
1898,2
1899,2
1900,2
1901,4
1904,1
1906,4
1907,1
1908,1
1909,1
1910,2
1911,1
1912,2
1913,1
1914,2
1915,1
1917,3
1918,4
1919,2
1920,6
1921,2
1923,6
1924,2
1925,7
1926,4
1927,1
1928,5
1929,2
1930,1
1931,5
1932,6
1933,21
1934,7
1935,4
1936,18
1937,5
1938,7
1939,11
1940,7
1941,11
1942,8
1943,5
1944,24
1945,10
1946,13
1947,13
1948,23
1949,64
1950,26
1951,15
1952,38
1953,20
1954,29
1955,46
1956,24
1957,33
1958,31
1959,20
1960,71
1961,34
1962,39
1963,60
1964,80
1965,258
1966,79
1967,51
1968,135
1969,46
1970,98
1971,101
1972,60
1973,107
1974,70
1975,52
1976,190
1977,60
1978,97
1979,135
1980,179
1981,660
1982,189
1983,117
1984,460
1985,172
1986,265
1987,366
1988,172
1989,314
1990,209
1991,165
1992,546
1993,217
1994,292
1995,472
1996,542
1997,1812
1998,538
1999,358
2000,1152
2001,405
2002,685
2003,944
2004,487
2005,942
2006,759
2007,505
2008,1793
2009,828
2010,1245
2011,1805
2012,2150
2013,7251
2014,2250
2015,1346
2016,5978
2017,2389
2018,3868
2019,6560
2020,2929
2021,6566
2022,4021
2023,2588
2024,6742
2025,2749
2026,3935
2027,5402
2028,6882
2029,23496
2030,7154
2031,4336
2032,13894
2033,4835
2034,7850
2035,8745
2036,4052
2037,7871
2038,5778
2039,3992
2040,18281
2041,7273
2042,10505
2043,15676
2044,26090
2045,92802
2046,27128
2047,16377
2048,53488
2049,22980
2050,36633
2051,39629
2052,17545
2053,34688
2054,29099
2055,19420
2056,79581
2057,22214
2058,33123
2059,50545
2060,61691
2061,204039
2062,49441
2063,31370
2064,89721
2065,24030
2066,39702
2067,38536
2068,19450
2069,41921
2070,28304
2071,19059
2072,49703
2073,17632
2074,27148
2075,50654
2076,28471
2077,69362
2078,17794
2079,12115
2080,39408
2081,7472
2082,12250
2083,13068
2084,7079
2085,16060
2086,7575
2087,5120
2088,10687
2089,4004
2090,6182
2091,10876
2092,5436
2093,12945
2094,3012
2095,2085
2096,5886
2097,1223
2098,1884
2099,1903
2100,967
2101,2060
2102,1156
2103,723
2104,2012
2105,684
2106,1102
2107,2097
2108,1251
2109,3253
2110,789
2111,542
2112,1607
2113,407
2114,634
2115,627
2116,302
2117,686
2118,451
2119,286
2120,830
2121,293
2122,405
2123,697
2124,461
2125,1256
2126,369
2127,234
2128,649
2129,140
2130,238
2131,214
2132,133
2133,269
2134,154
2135,119
2136,296
2137,104
2138,126
2139,303
2140,171
2141,424
2142,106
2143,76
2144,215
2145,40
2146,83
2147,80
2148,37
2149,103
2150,49
2151,39
2152,95
2153,30
2154,44
2155,87
2156,41
2157,134
2158,31
2159,23
2160,68
2161,15
2162,18
2163,28
2164,6
2165,32
2166,14
2167,15
2168,27
2169,13
2170,12
2171,27
2172,12
2173,36
2174,9
2175,11
2176,17
2177,2
2178,5
2179,12
2180,3
2181,5
2182,6
2183,3
2184,4
2185,2
2186,4
2187,4
2188,3
2189,6
2190,3
2192,5
2193,4
2195,1
2197,2
2262,1
