1979,1
1997,1
2003,1
2015,1
2016,1
2021,1
2029,1
2032,7
2034,1
2044,3
2045,2
2046,3
2047,2
2048,23
2051,4
2058,1
2059,1
2060,3
2061,4
2062,5
2063,5
2064,82
2065,4
2066,3
2067,8
2068,3
2069,3
2072,1
2075,15
2076,13
2077,26
2078,27
2079,19
2080,221
2081,7
2082,13
2083,19
2084,10
2085,13
2086,1
2087,1
2088,12
2089,5
2090,5
2091,118
2092,31
2093,75
2094,50
2095,33
2096,405
2097,14
2098,40
2099,107
2100,36
2101,65
2102,11
2103,5
2104,34
2105,11
2106,16
2107,341
2108,116
2109,262
2110,148
2111,119
2112,1071
2113,47
2114,54
2115,316
2116,95
2117,257
2118,43
2119,28
2120,103
2121,44
2122,61
2123,1006
2124,618
2125,1652
2126,1350
2127,961
2128,11388
2129,445
2130,739
2131,3858
2132,1811
2133,3806
2134,540
2135,361
2136,1880
2137,570
2138,872
2139,10415
2140,4587
2141,8470
2142,6692
2143,4753
2144,48662
2145,1265
2146,1973
2147,7018
2148,3210
2149,5403
2150,692
2151,420
2152,2147
2153,645
2154,943
2155,8318
2156,2763
2157,1708
2158,867
2159,616
2160,6484
2161,148
2162,288
2163,740
2164,275
2165,460
2166,41
2167,42
2168,184
2169,61
2170,81
2171,883
2172,325
2173,312
2174,170
2175,126
2176,1143
2177,27
2178,55
2179,147
2180,69
2181,128
2182,11
2183,10
2184,60
2185,11
2186,18
2187,210
2188,72
2189,76
2190,38
2191,20
2192,250
2193,7
2194,8
2195,31
2196,12
2197,12
2198,3
2199,2
2200,6
2201,3
2202,3
2203,18
2204,6
2205,2
2251,1
2253,1
2256,5
2259,1
2260,1
2261,1
2265,1
2266,1
2267,6
2268,5
2269,2
2270,2
2271,1
2272,26
2274,1
2283,3
2284,2
2285,2
2288,1
